"country","date","year","sovereign_yield","mps_shock_ois2y","gov_debt_gdp","hh_held_gov_debt_gdp","hh_debt_to_gov_debt"
"NL",1997-11-01,1997,5.54,NA,0.65809,0.503,NA
"NL",1997-12-01,1997,5.29,NA,0.65809,0.503,NA
"NL",1998-01-01,1998,5.07,NA,0.62779,0.45421,NA
"NL",1998-02-01,1998,5.01,NA,0.62779,0.45421,NA
"NL",1998-03-01,1998,4.94,NA,0.62779,0.45421,NA
"NL",1998-04-01,1998,4.95,NA,0.62779,0.45421,NA
"NL",1998-05-01,1998,5,NA,0.62779,0.45421,NA
"NL",1998-06-01,1998,4.85,NA,0.62779,0.45421,NA
"NL",1998-07-01,1998,4.76,NA,0.62779,0.45421,NA
"NL",1998-08-01,1998,4.53,NA,0.62779,0.45421,NA
"NL",1998-09-01,1998,4.19,NA,0.62779,0.45421,NA
"NL",1998-10-01,1998,4.14,NA,0.62779,0.45421,NA
"NL",1998-11-01,1998,4.19,NA,0.62779,0.45421,NA
"NL",1998-12-01,1998,3.95,NA,0.62779,0.45421,NA
"NL",1999-01-01,1999,3.8,0,0.58694,0.37389,1.48124169421065
"NL",1999-02-01,1999,3.93,0,0.58694,0.37389,1.48124169421065
"NL",1999-03-01,1999,4.14,0,0.58694,0.37389,1.48124169421065
"NL",1999-04-01,1999,4,0,0.58694,0.37389,1.48124169421065
"NL",1999-05-01,1999,4.19,0,0.58694,0.37389,1.48124169421065
"NL",1999-06-01,1999,4.51,0,0.58694,0.37389,1.48124169421065
"NL",1999-07-01,1999,4.82,0,0.58694,0.37389,1.48124169421065
"NL",1999-08-01,1999,5.03,0,0.58694,0.37389,1.48124169421065
"NL",1999-09-01,1999,5.22,0,0.58694,0.37389,1.48124169421065
"NL",1999-10-01,1999,5.45,0,0.58694,0.37389,1.48124169421065
"NL",1999-11-01,1999,5.18,0,0.58694,0.37389,1.48124169421065
"NL",1999-12-01,1999,5.28,0.200000000000067,0.58694,0.37389,1.48124169421065
"NL",2000-01-01,2000,5.67,-1.50000000000006,0.52242,0.30062,1.71834922093335
"NL",2000-02-01,2000,5.66,0.999999999999979,0.52242,0.30062,1.71834922093335
"NL",2000-03-01,2000,5.48,-5.50000000000007,0.52242,0.30062,1.71834922093335
"NL",2000-04-01,2000,5.38,-1.50000000000006,0.52242,0.30062,1.71834922093335
"NL",2000-05-01,2000,5.5,2.99999999999994,0.52242,0.30062,1.71834922093335
"NL",2000-06-01,2000,5.31,15.175,0.52242,0.30062,1.71834922093335
"NL",2000-07-01,2000,5.4,2.50000000000003,0.52242,0.30062,1.71834922093335
"NL",2000-08-01,2000,5.36,-1.99999999999996,0.52242,0.30062,1.71834922093335
"NL",2000-09-01,2000,5.41,-3.00000000000003,0.52242,0.30062,1.71834922093335
"NL",2000-10-01,2000,5.35,4,0.52242,0.30062,1.71834922093335
"NL",2000-11-01,2000,5.3,-9.20929998926567e-14,0.52242,0.30062,1.71834922093335
"NL",2000-12-01,2000,5.03,2.50000000000004,0.52242,0.30062,1.71834922093335
"NL",2001-01-01,2001,4.93,-0.999999999999979,0.49496,0.25455,1.83792629707451
"NL",2001-02-01,2001,4.92,0.300000000000011,0.49496,0.25455,1.83792629707451
"NL",2001-03-01,2001,4.83,6.49999999999995,0.49496,0.25455,1.83792629707451
"NL",2001-04-01,2001,5.02,14.5000000000001,0.49496,0.25455,1.83792629707451
"NL",2001-05-01,2001,5.22,-11.7,0.49496,0.25455,1.83792629707451
"NL",2001-06-01,2001,5.17,-1.19999999999996,0.49496,0.25455,1.83792629707451
"NL",2001-07-01,2001,5.17,0.300000000000011,0.49496,0.25455,1.83792629707451
"NL",2001-08-01,2001,4.98,-1.49999999999997,0.49496,0.25455,1.83792629707451
"NL",2001-09-01,2001,4.98,-9.55000000000003,0.49496,0.25455,1.83792629707451
"NL",2001-10-01,2001,4.77,5.99999999999996,0.49496,0.25455,1.83792629707451
"NL",2001-11-01,2001,4.62,5.80000000000003,0.49496,0.25455,1.83792629707451
"NL",2001-12-01,2001,4.89,6.99999999999998,0.49496,0.25455,1.83792629707451
"NL",2002-01-01,2002,4.97,-1.50000000000001,0.48768,0.22989,1.95968667979003
"NL",2002-02-01,2002,5.03,5.25000000000002,0.48768,0.22989,1.95968667979003
"NL",2002-03-01,2002,5.27,2.25,0.48768,0.22989,1.95968667979003
"NL",2002-04-01,2002,5.25,-2.69999999999993,0.48768,0.22989,1.95968667979003
"NL",2002-05-01,2002,5.31,7.74999999999997,0.48768,0.22989,1.95968667979003
"NL",2002-06-01,2002,5.16,1.79999999999998,0.48768,0.22989,1.95968667979003
"NL",2002-07-01,2002,4.99,-0.700000000000056,0.48768,0.22989,1.95968667979003
"NL",2002-08-01,2002,4.71,-0.999999999999979,0.48768,0.22989,1.95968667979003
"NL",2002-09-01,2002,4.5,-4.8,0.48768,0.22989,1.95968667979003
"NL",2002-10-01,2002,4.58,1.55000000000003,0.48768,0.22989,1.95968667979003
"NL",2002-11-01,2002,4.56,-3.95000000000003,0.48768,0.22989,1.95968667979003
"NL",2002-12-01,2002,4.36,2,0.48768,0.22989,1.95968667979003
"NL",2003-01-01,2003,4.19,3.2,0.49878,0.2243,2.05240787521553
"NL",2003-02-01,2003,3.97,0.499999999999989,0.49878,0.2243,2.05240787521553
"NL",2003-03-01,2003,4.01,-5.19999999999996,0.49878,0.2243,2.05240787521553
"NL",2003-04-01,2003,4.23,0.800000000000001,0.49878,0.2243,2.05240787521553
"NL",2003-05-01,2003,3.91,3.75000000000001,0.49878,0.2243,2.05240787521553
"NL",2003-06-01,2003,3.72,-9.75000000000001,0.49878,0.2243,2.05240787521553
"NL",2003-07-01,2003,4.04,-0.24999999999995,0.49878,0.2243,2.05240787521553
"NL",2003-08-01,2003,4.19,NA,0.49878,0.2243,2.05240787521553
"NL",2003-09-01,2003,4.21,-2.45000000000002,0.49878,0.2243,2.05240787521553
"NL",2003-10-01,2003,4.27,2.74999999999999,0.49878,0.2243,2.05240787521553
"NL",2003-11-01,2003,4.41,1.50000000000001,0.49878,0.2243,2.05240787521553
"NL",2003-12-01,2003,4.33,-3.6,0.49878,0.2243,2.05240787521553
"NL",2004-01-01,2004,4.18,-2.25,0.50165,0.20834,2.11322635303498
"NL",2004-02-01,2004,4.12,-2.30000000000001,0.50165,0.20834,2.11322635303498
"NL",2004-03-01,2004,3.93,4,0.50165,0.20834,2.11322635303498
"NL",2004-04-01,2004,4.13,7.49999999999997,0.50165,0.20834,2.11322635303498
"NL",2004-05-01,2004,4.37,2,0.50165,0.20834,2.11322635303498
"NL",2004-06-01,2004,4.42,-2,0.50165,0.20834,2.11322635303498
"NL",2004-07-01,2004,4.31,-0.249999999999995,0.50165,0.20834,2.11322635303498
"NL",2004-08-01,2004,4.15,0.249999999999995,0.50165,0.20834,2.11322635303498
"NL",2004-09-01,2004,4.09,1.54999999999999,0.50165,0.20834,2.11322635303498
"NL",2004-10-01,2004,3.96,-1.10000000000001,0.50165,0.20834,2.11322635303498
"NL",2004-11-01,2004,3.85,-0.249999999999995,0.50165,0.20834,2.11322635303498
"NL",2004-12-01,2004,3.63,3.39999999999998,0.50165,0.20834,2.11322635303498
"NL",2005-01-01,2005,3.56,-7.74999999999997,0.49645,0.18448,2.20102729378588
"NL",2005-02-01,2005,3.55,-0.949999999999962,0.49645,0.18448,2.20102729378588
"NL",2005-03-01,2005,3.69,-1.25000000000002,0.49645,0.18448,2.20102729378588
"NL",2005-04-01,2005,3.48,-3.29999999999999,0.49645,0.18448,2.20102729378588
"NL",2005-05-01,2005,3.3,0.700000000000012,0.49645,0.18448,2.20102729378588
"NL",2005-06-01,2005,3.13,1.70000000000003,0.49645,0.18448,2.20102729378588
"NL",2005-07-01,2005,3.27,4.19999999999998,0.49645,0.18448,2.20102729378588
"NL",2005-08-01,2005,3.28,-0.199999999999978,0.49645,0.18448,2.20102729378588
"NL",2005-09-01,2005,3.12,-2.65,0.49645,0.18448,2.20102729378588
"NL",2005-10-01,2005,3.28,-0.499999999999989,0.49645,0.18448,2.20102729378588
"NL",2005-11-01,2005,3.48,-0.199999999999978,0.49645,0.18448,2.20102729378588
"NL",2005-12-01,2005,3.35,-3.10000000000001,0.49645,0.18448,2.20102729378588
"NL",2006-01-01,2006,3.33,-3.70000000000004,0.45021,0.16427,2.459741009751
"NL",2006-02-01,2006,3.48,0,0.45021,0.16427,2.459741009751
"NL",2006-03-01,2006,3.66,4.19999999999998,0.45021,0.16427,2.459741009751
"NL",2006-04-01,2006,3.92,-8.80000000000001,0.45021,0.16427,2.459741009751
"NL",2006-05-01,2006,3.96,1.2,0.45021,0.16427,2.459741009751
"NL",2006-06-01,2006,3.97,-1.25000000000002,0.45021,0.16427,2.459741009751
"NL",2006-07-01,2006,3.99,3.09999999999997,0.45021,0.16427,2.459741009751
"NL",2006-08-01,2006,3.9,3.45,0.45021,0.16427,2.459741009751
"NL",2006-09-01,2006,3.78,NA,0.45021,0.16427,2.459741009751
"NL",2006-10-01,2006,3.82,-0.500000000000034,0.45021,0.16427,2.459741009751
"NL",2006-11-01,2006,3.75,0.550000000000006,0.45021,0.16427,2.459741009751
"NL",2006-12-01,2006,3.82,3.85,0.45021,0.16427,2.459741009751
"NL",2007-01-01,2007,4.05,-5.75000000000001,0.428,0.15695,2.59322429906542
"NL",2007-02-01,2007,4.07,3.2,0.428,0.15695,2.59322429906542
"NL",2007-03-01,2007,3.98,0,0.428,0.15695,2.59322429906542
"NL",2007-04-01,2007,4.19,-0.100000000000033,0.428,0.15695,2.59322429906542
"NL",2007-05-01,2007,4.33,-1.85000000000004,0.428,0.15695,2.59322429906542
"NL",2007-06-01,2007,4.61,-2.70000000000001,0.428,0.15695,2.59322429906542
"NL",2007-07-01,2007,4.56,0.55000000000005,0.428,0.15695,2.59322429906542
"NL",2007-08-01,2007,4.38,-0.549999999999962,0.428,0.15695,2.59322429906542
"NL",2007-09-01,2007,4.34,-2.20000000000002,0.428,0.15695,2.59322429906542
"NL",2007-10-01,2007,4.38,-1.29999999999999,0.428,0.15695,2.59322429906542
"NL",2007-11-01,2007,4.21,-3.69999999999999,0.428,0.15695,2.59322429906542
"NL",2007-12-01,2007,4.34,5.29999999999999,0.428,0.15695,2.59322429906542
"NL",2008-01-01,2008,4.13,-3.00000000000003,0.54332,0.15786,2.0571670470441
"NL",2008-02-01,2008,4.05,-6.39999999999996,0.54332,0.15786,2.0571670470441
"NL",2008-03-01,2008,3.97,2.45000000000002,0.54332,0.15786,2.0571670470441
"NL",2008-04-01,2008,4.21,-2.15000000000001,0.54332,0.15786,2.0571670470441
"NL",2008-05-01,2008,4.36,-2.70000000000001,0.54332,0.15786,2.0571670470441
"NL",2008-06-01,2008,4.73,15.175,0.54332,0.15786,2.0571670470441
"NL",2008-07-01,2008,4.69,-17.17,0.54332,0.15786,2.0571670470441
"NL",2008-08-01,2008,4.4,-14.5,0.54332,0.15786,2.0571670470441
"NL",2008-09-01,2008,4.35,-0.199999999999978,0.54332,0.15786,2.0571670470441
"NL",2008-10-01,2008,4.23,-5.3,0.54332,0.15786,2.0571670470441
"NL",2008-11-01,2008,3.96,12.8,0.54332,0.15786,2.0571670470441
"NL",2008-12-01,2008,3.65,4.30000000000002,0.54332,0.15786,2.0571670470441
"NL",2009-01-01,2009,3.76,-0.600000000000001,0.56343,0.1695,2.21695685355767
"NL",2009-02-01,2009,3.8,-7.1,0.56343,0.1695,2.21695685355767
"NL",2009-03-01,2009,3.66,-0.800000000000001,0.56343,0.1695,2.21695685355767
"NL",2009-04-01,2009,3.77,6.59999999999998,0.56343,0.1695,2.21695685355767
"NL",2009-05-01,2009,3.85,-1.4,0.56343,0.1695,2.21695685355767
"NL",2009-06-01,2009,3.96,8.9,0.56343,0.1695,2.21695685355767
"NL",2009-07-01,2009,3.76,-6.20000000000001,0.56343,0.1695,2.21695685355767
"NL",2009-08-01,2009,3.61,4.46,0.56343,0.1695,2.21695685355767
"NL",2009-09-01,2009,3.58,-5.40000000000001,0.56343,0.1695,2.21695685355767
"NL",2009-10-01,2009,3.53,-4.72000000000001,0.56343,0.1695,2.21695685355767
"NL",2009-11-01,2009,3.52,-0.260000000000016,0.56343,0.1695,2.21695685355767
"NL",2009-12-01,2009,3.44,0.17999999999998,0.56343,0.1695,2.21695685355767
"NL",2010-01-01,2010,3.47,-2.79999999999998,0.58947,0.21634,2.13649549595399
"NL",2010-02-01,2010,3.36,-2.4,0.58947,0.21634,2.13649549595399
"NL",2010-03-01,2010,3.37,0.0800000000000023,0.58947,0.21634,2.13649549595399
"NL",2010-04-01,2010,3.32,-1.08,0.58947,0.21634,2.13649549595399
"NL",2010-05-01,2010,3.02,-1,0.58947,0.21634,2.13649549595399
"NL",2010-06-01,2010,2.9,1.95,0.58947,0.21634,2.13649549595399
"NL",2010-07-01,2010,2.85,4.7,0.58947,0.21634,2.13649549595399
"NL",2010-08-01,2010,2.56,-2.21,0.58947,0.21634,2.13649549595399
"NL",2010-09-01,2010,2.52,-0.900000000000001,0.58947,0.21634,2.13649549595399
"NL",2010-10-01,2010,2.58,-0.790000000000002,0.58947,0.21634,2.13649549595399
"NL",2010-11-01,2010,2.79,-1.725,0.58947,0.21634,2.13649549595399
"NL",2010-12-01,2010,3.16,-1.48000000000001,0.58947,0.21634,2.13649549595399
"NL",2011-01-01,2011,3.23,8.19999999999999,0.61215,0.25038,2.04345340194397
"NL",2011-02-01,2011,3.41,-3,0.61215,0.25038,2.04345340194397
"NL",2011-03-01,2011,3.42,15.175,0.61215,0.25038,2.04345340194397
"NL",2011-04-01,2011,3.65,-2.45000000000002,0.61215,0.25038,2.04345340194397
"NL",2011-05-01,2011,3.4,-13.25,0.61215,0.25038,2.04345340194397
"NL",2011-06-01,2011,3.28,-6.29999999999999,0.61215,0.25038,2.04345340194397
"NL",2011-07-01,2011,3.17,2.54999999999999,0.61215,0.25038,2.04345340194397
"NL",2011-08-01,2011,2.68,-17.17,0.61215,0.25038,2.04345340194397
"NL",2011-09-01,2011,2.34,-3.99999999999999,0.61215,0.25038,2.04345340194397
"NL",2011-10-01,2011,2.46,12.4,0.61215,0.25038,2.04345340194397
"NL",2011-11-01,2011,2.45,-5.00000000000001,0.61215,0.25038,2.04345340194397
"NL",2011-12-01,2011,2.38,0.4,0.61215,0.25038,2.04345340194397
"NL",2012-01-01,2012,2.2,-1.9,0.6574,0.28845,1.90964405232735
"NL",2012-02-01,2012,2.24,1,0.6574,0.28845,1.90964405232735
"NL",2012-03-01,2012,2.25,-0.15,0.6574,0.28845,1.90964405232735
"NL",2012-04-01,2012,2.29,0.600000000000001,0.6574,0.28845,1.90964405232735
"NL",2012-05-01,2012,1.96,1.7,0.6574,0.28845,1.90964405232735
"NL",2012-06-01,2012,1.93,3.7,0.6574,0.28845,1.90964405232735
"NL",2012-07-01,2012,1.75,-6.7,0.6574,0.28845,1.90964405232735
"NL",2012-08-01,2012,1.76,1.6,0.6574,0.28845,1.90964405232735
"NL",2012-09-01,2012,1.84,0.299999999999999,0.6574,0.28845,1.90964405232735
"NL",2012-10-01,2012,1.77,0.15,0.6574,0.28845,1.90964405232735
"NL",2012-11-01,2012,1.65,1.1,0.6574,0.28845,1.90964405232735
"NL",2012-12-01,2012,1.56,-2.8,0.6574,0.28845,1.90964405232735
"NL",2013-01-01,2013,1.74,2.95,0.67198,0.30044,1.82669127057353
"NL",2013-02-01,2013,1.83,-4.55,0.67198,0.30044,1.82669127057353
"NL",2013-03-01,2013,1.67,4.05,0.67198,0.30044,1.82669127057353
"NL",2013-04-01,2013,1.66,-1.2,0.67198,0.30044,1.82669127057353
"NL",2013-05-01,2013,1.69,-2.85,0.67198,0.30044,1.82669127057353
"NL",2013-06-01,2013,2,4.7,0.67198,0.30044,1.82669127057353
"NL",2013-07-01,2013,2.03,-4.5,0.67198,0.30044,1.82669127057353
"NL",2013-08-01,2013,2.2,3.4,0.67198,0.30044,1.82669127057353
"NL",2013-09-01,2013,2.32,-0.45,0.67198,0.30044,1.82669127057353
"NL",2013-10-01,2013,2.18,0.2,0.67198,0.30044,1.82669127057353
"NL",2013-11-01,2013,2.06,-4.4,0.67198,0.30044,1.82669127057353
